            X               Y   Area
     -12.5138        -8.11230    R3
      8.64720         13.7352    R3
     -8.95000        -6.44790    R2
     -3.13010         8.96520    R2
     -13.8112        -4.86150    R3
     -8.66990         8.59780    R2
      13.2066        -3.41120    R3
      10.8900         6.26370    R3
      12.1492         12.6755    R3
      5.44050         9.43790    R2
     -11.5893         4.30360    R3
      11.0997        -2.63030    R3
      7.99380         8.51590    R2
     -4.16920        -4.70980    R2
     -4.20120         1.54520    R2
      5.98660         11.2210    R3
     -5.29930         12.4442    R3
     -11.0226         13.5775    R3
      6.76300        -7.01650    R2
     0.673600         11.1460    R3
      6.76460        -7.67430    R2
     -13.1380         10.4671    R3
      3.78380        -8.76190    R2
      6.66140         3.51670    R2
    -0.377400         3.36020    R2
      12.6722         2.49900    R3
      6.63580         6.32880    R2
     0.684400         7.43530    R2
     -3.94880        -6.50620    R2
     0.712800        -1.26490    R1
      4.48760         3.72190    R2
      6.36520         5.49090    R2
    -0.448100         5.32320    R2
      10.4822        -11.5367    R3
      4.51220         13.8261    R3
      12.1733        -1.74130    R3
     -4.28370         9.48810    R2
     -11.6110         10.6026    R3
     -11.2486        -7.20440    R3
     -7.69340         9.12890    R2
      13.4703        -4.99120    R3
      1.84250         1.90560    R2
      12.0099         8.04210    R3
     -7.07130         6.85520    R2
      2.13310         9.25180    R2
     -7.16850        -2.04880    R2
      7.72480        -3.48230    R2
     -9.62570        -1.65560    R2
     -7.68250        -10.8016    R3
     -3.53910         11.5316    R3
     -5.41920         4.61520    R2
     -13.5228         12.0911    R3
     -11.6721         1.56980    R3
      5.65660         5.63060    R2
      1.15340        0.348400    R1
     0.132600        -13.0505    R3
     -8.04340         11.7753    R3
     -4.81780         7.10970    R2
     -9.96990        -2.37480    R2
     -11.8287         7.56080    R3
      1.55680        -9.55170    R2
     -7.21190         11.9892    R3
     -9.11590        -3.46110    R2
     -8.81610        -2.80380    R2
      13.2533        -11.1472    R3
      4.50920        -13.6119    R3
    -0.908800        -4.81130    R2
      10.5435        -4.09050    R3
      13.2408         13.8023    R3
      6.17810         7.98380    R2
      4.84600         11.3784    R3
      8.80670         5.57010    R2
      9.58300         8.15860    R2
      13.4712         6.01960    R3
    -0.899600         13.3906    R3
      13.1540         7.16660    R3
     -1.31630         1.52660    R1
     -5.17600         9.51170    R2
      3.18850         6.28450    R2
      9.24970         6.49280    R2
      12.7414        -7.11910    R3
     -9.00550         7.55290    R2
     -7.71880         10.0076    R3
      7.65910         3.00220    R2
     0.873200        -4.93960    R2
      9.99020        -7.12430    R2
      4.32060        -10.1835    R3
      2.74510        -11.9532    R3
     0.371200         13.4696    R3
     -5.80520        -9.40600    R2
     -3.53420        -3.75560    R2
     -3.31470        -3.31390    R2
     -4.46600        -5.96840    R2
      10.6332        -5.70510    R3
     -3.90980         8.84940    R2
      1.50970         12.2808    R3
     -13.3531        -8.24430    R3
     -8.84310        -5.29380    R2
      11.7530         2.47010    R3
     -13.8415         5.59820    R3
     -7.25350        -4.96110    R2
      11.1622        -9.27950    R3
     -13.5649         8.83190    R3
     -12.7726        -11.4415    R3
     -3.83350         2.70010    R2
     -6.15140        -7.19270    R2
     -4.32590        -1.74130    R2
     -6.39590         5.78610    R2
     -9.46500         11.5537    R3
     -5.42120         10.6252    R3
      9.20880       -0.622700    R2
    -3.400000E-02     13.3030    R3
      9.29800         4.54800    R2
     -6.51160         2.80900    R2
     -5.26310         5.71500    R2
      10.9776       -0.840100    R3
     -1.09240         11.2906    R3
     -5.68830        0.462600    R2
      9.21790         6.24520    R2
      8.75480        -1.34010    R2
      9.19900        -13.7143    R3
      13.2302         8.66720    R3
     0.149000         1.75160    R1
     0.155000         2.61490    R2
     -13.6235         4.85830    R3
     -4.33330        -7.72870    R2
      7.92400         3.89330    R2
      13.4360        -10.0825    R3
     -1.49400        -10.6955    R3
      3.03520        -1.98030    R2
      8.70690         8.58000    R2
      4.19380       -0.584600    R2
      4.24800         6.39650    R2
     -9.47540        -11.2476    R3
     -1.71030         6.23040    R2
     -11.4112        -5.43110    R3
     -4.42110        -8.37250    R2
     -2.98830       -0.347800    R2
      5.46220         10.4329    R3
     -3.69950         7.42850    R2
    -0.772100         6.33780    R2
      7.49240       -0.398100    R2
     -1.92310         2.14080    R2
     -10.9166        -7.72710    R3
      1.79880        -2.05940    R2
      10.4720         13.2530    R3
      5.82330        0.792000    R2
     -3.77110         8.55760    R2
     -12.4725        -3.08480    R3
     -6.21360         12.2391    R3
      10.0276         5.15310    R3
     -9.53160        -12.3076    R3
      10.7805        -9.91710    R3
     -9.41590        -1.74200    R2
     -8.02010         4.32810    R2
     -4.19050         9.48830    R2
     -2.14900         8.01760    R2
      7.33520        -12.2881    R3
     -6.78720         4.58420    R2
      9.07280        -1.01720    R2
      7.98260        -5.66250    R2
      10.6671         13.0772    R3
     -5.98450         7.41110    R2
      7.47900         7.46420    R2
     -5.24170         2.82650    R2
      1.44170         8.56380    R2
      6.04510        -10.4043    R3
      2.80770         9.95240    R2
     -3.90710         1.27570    R2
      12.3667        -2.81370    R3
     -13.7147        -2.80730    R3
     -11.3021         10.3655    R3
     -8.11160        -6.38070    R2
     -10.5375        -8.90260    R3
      4.26250         3.39290    R2
     -3.16200         7.85470    R2
     -6.75920         6.37810    R2
      11.0362         2.50650    R3
     -11.7434        -12.1953    R3
     -4.10710         9.51890    R2
      4.12100         12.2739    R3
     -13.2066        -5.93290    R3
      2.79290        -10.5727    R3
     -2.33860        -5.21360    R2
      2.78570        -3.96530    R2
      5.68680        -9.23760    R2
     -9.13670        -13.1349    R3
     -4.10830         8.45410    R2
      5.84950         9.91650    R2
     0.361900         7.27690    R2
      2.54670        -9.73690    R2
      6.15250        -2.85120    R2
     -7.61910         12.8038    R3
     -6.03280         1.83540    R2
     0.650500         11.6078    R3
     -4.13250        -1.15770    R2
      2.29160        -9.41470    R2
      3.31310        -13.3245    R3
     -9.22910        -3.95260    R2
     -6.48280        -6.21130    R2
      1.46350        -13.1257    R3
      11.1598         2.23670    R3
     -5.53200       -0.245200    R2
      11.4278        -4.56910    R3
     0.302700         7.25590    R2
     -4.53130         1.35700    R2
     -4.94520        -2.18640    R2
      1.45650        0.601800    R1
     -1.90910         13.5403    R3
      12.8774        -10.1861    R3
      6.95340         4.12050    R2
      3.26720        -12.7203    R3
      9.42520         4.37570    R2
      1.42620        -8.43080    R2
     -5.61460         8.51220    R2
      7.22190         11.2397    R3
     -12.1915        -8.67010    R3
      4.98300        -9.22750    R2
     -4.10650         10.9047    R3
      2.58120        -8.67750    R2
      3.40260         3.80780    R2
     -6.92320         3.34090    R2
     -9.68280         8.22850    R2
      12.8873        -2.50360    R3
     0.422300        -7.12090    R2
      5.61390         1.41140    R2
      2.75270         4.78640    R2
    -0.963300        -3.69810    R2
     -10.1219        -12.4521    R3
      5.74810         11.7247    R3
     -4.37100        -2.45390    R2
      12.3005         7.90220    R3
      2.81960        -11.1153    R3
      11.8338         1.62660    R3
     -13.9938        0.289200    R3
     -4.43210        0.620800    R2
      4.31490         2.32060    R2
     -11.7199        -1.63520    R3
      7.26130        -12.7269    R3
      10.7420         1.18680    R3
     -3.05060        -11.1030    R3
     -4.61520        0.635800    R2
      13.6113        -5.66150    R3
      9.93130        -9.21040    R2
      12.1919       -0.720400    R3
     -2.43040        -10.2185    R3
      1.06310         11.7080    R3
     -13.3122         2.70000    R3
     -8.64000         5.77180    R2
      3.55470         2.96030    R2
     -2.24130        -9.35380    R2
      8.44920        -5.24420    R2
      4.72580         5.33890    R2
      6.07750        -6.03810    R2
     -9.09940        -9.81630    R2
     -2.60990        0.460800    R2
      8.24840        -10.2657    R3
     -3.79790         5.81500    R2
      7.02440        -8.41660    R2
     -5.50730         4.89300    R2
     -7.27050        -8.11040    R2
      11.8550         8.25290    R3
     -4.72390         5.14620    R2
     -2.41140        -13.0877    R3
      13.0863        -8.61290    R3
      1.13000        -1.57050    R1
      8.59240       -0.562200    R2
      8.13960        -7.08310    R2
      5.49870        -6.51100    R2
      7.64560        -5.20470    R2
     -6.41040        -6.33690    R2
      12.3475         13.2670    R3
      12.6371        -6.65010    R3
      6.30680        -12.2585    R3
     -7.18170         4.47810    R2
      4.61990       -0.103300    R2
     -2.12750        0.522300    R1
      5.54590         10.5710    R3
      8.31080        0.697200    R2
      9.37090         4.69210    R2
      1.14360         1.66860    R1
      2.87580         13.7888    R3
      9.44990         8.72210    R2
     -5.50570         10.0356    R3
     -8.70880        -2.47200    R2
     -1.59150        -4.26400    R2
     -11.1913         4.24360    R3
     0.435800        0.747300    R1
